text_a
很不错的样子呢，我们的生活方式就是这样一
好评！！
物流非常快，质量还可以
特别好用，喜欢，速度特别快
帮朋友爸爸买的，老人家很喜
好用，我老公很喜欢，电池也受用，
不错
发货速度超快，晚上拍的，第二天上午就收到
外形外观：好屏幕音效：好运行速度：快待机时间：长拍照效果：清晰
很不错的样子呢，我们的生活方式就是这样一
好评！！
物流非常快，质量还可以
特别好用，喜欢，速度特别快
帮朋友爸爸买的，老人家很喜
好用，我老公很喜欢，电池也受用，
不错
发货速度超快，晚上拍的，第二天上午就收到
外形外观：好屏幕音效：好运行速度：快待机时间：长拍照效果：清晰
屏幕大  字体很清晰   外观设计感很强    超大电池容量不怎么玩的情况下好几天都不用充电了  拍照效果也很不错?
时不时的来消息一直振动，。机子不太理想
给家里老人买的，大屏续航久，非常给力
不错，体验中还行！！！
不要买，像素模糊，~开视频卡的你怀疑人生，我用了两三年都都比它好
华为手机大品牌，全家人在使用支持国货非常好用，京东自营店品质放心。
相信京东自营
很好用，下次应该还会买
手机不错速度快也特别的告诉我婆婆总说我婆婆家是温柔呜呜呜希望~女装是需要做头像做pose给自已啦啊
对比了几款，最终选择了这一个，配置对于一般人使用足够了，价格也合适，是不错的选择
买的时候看评论好，销量高才买的，没想到都是托，全都是假的，千万不要买，都是坏的，我买这个手机差不多才一个月，刚买来视频通话看不到对方，现在充电充不进去，开不了机，问客服也不回答，大家千万不要上当…
送给爸妈的，很不错。主要还保留后指纹解锁，还不错。就是降价也太快了，价保时间短。外形外观：继续努力屏幕音效：继续努力拍照效果：比较一般。运行速度：还行其他特色：还行待机时间：还行慢慢体验。。
帮别人购买的，听说很满意，也不卡
华为手机买过好多，家里都用华为，支持国产。
手机很好，电池耐用，几天才充一次电，超值！
不好用，操作麻烦，正常的网页在Wi-Fi下打不开，要费流量
手机收到，希望好用……
给家里老人买过几个荣耀手机了，屏幕很大，很适合，性价比非常高，值得推荐给大家！
外形外观：美屏幕音效：好拍照效果：强运行速度：快待机时间：特长其他特色：很完美。
外观漂亮，操作灵敏。值得信赖！值得拥有！
一直信任的品牌给老爸买的希望质量更胜从前！性价比还是不错的！
手感很好，设计不错，很有档次，一直使用荣耀，就是好用。买给老妈的，老人喜欢。
已经到手了，使用起来挺流畅的，感觉还挺好。应该对得起这个价位吧，一如既往的支持华为，支持国产品牌。
这商家真**，搞捆绑业务，还弄一张卡过去，给长辈买的，长辈不懂这个，这是欺骗别人用他的卡
外观漂亮，拍照效果很好，内存大，反应速度快，信号不错
给妈妈买的，手机收到后，她可开心了。
给长辈用的，还可以吧，勉强够用了。视频啥的一般，胜在速度还行，长辈还是高兴的，哈哈，现在老老少少都是荣耀的
配送快，价格便宜！值得购买
刚收到有点划痕呀
京东多快好省，一直在京东买着急用的东西，快递快，服务好送货上门，东西还都是正品，不需要额外担心，出现问题，客服售后服务好，及时给解决问题！！
用了一段时间了很好！空间大速度快
物流非常快包装很好，快递很好。
华为可信任的品牌。
送给家里人的，屏幕挺大的，老人用的开心就好
刚收到包装脏不像个新机子，画质差，音质一般，买给老人家的凑合着用吧，年轻人慎入，客服态度差
手机很nice，手感不错，屏幕清晰，?家人喜欢。
还是荣耀值得信任
还不错哦，手感不错。流畅
外观漂亮，速度很快。价格也合适！
看着这手机行，使用反应慢，很一般
挺好的，家人比较喜欢！
给家里人买的，不错。
很不错的手机，质量很好，很适合父母
手机不错，老妈很喜欢
质量很好，非常喜欢
